,Unnamed: 0,id,text,time_stamp
953270,953270,1824618868,"@StiffValentine Olympus E-410.  Besides the recent digital lenses, I also got an old 50mm OM lens which mounts via a simple adapter.  ",Sun May 17 02:10:32 PDT 2009
26943,26943,1558974368,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks. ",Sun Apr 19 09:55:06 PDT 2009
174945,174945,1964688837,Hmmm.... My whole body feels sore! ,Fri May 29 14:38:29 PDT 2009
1189980,1189980,1983639656,@Venyadosae I'm sooo happy you'll get to re-take penguin pics! I collect penguin stuff and am a penguin FREAK! Can't wait to see ,Sun May 31 13:32:43 PDT 2009
671501,671501,2246881026,"My server has been going down lots lately, it makes me a sad WoW player  lol",Fri Jun 19 18:15:47 PDT 2009
977133,977133,1833707016,how would you feel if @taylorswift13 was in a GoBernos video? eh eh ,Mon May 18 00:10:38 PDT 2009
141903,141903,1881363916,"@timdifford cheers, I spotted that - couldn't find it on the App Store though ",Fri May 22 04:26:41 PDT 2009
73715,73715,1694602939,sore throat ,Mon May 04 03:21:57 PDT 2009
1328072,1328072,2015465299,He'd go anywhere with me ,Wed Jun 03 04:44:14 PDT 2009
1107610,1107610,1971605659,@LexiePixie your tarot twreading is next. ,Sat May 30 07:29:13 PDT 2009
1365948,1365948,2050058235,@Bowl_the_Bunny lol love how we put some in stars: *some* haha...*crosses fingers* i hope you get more ,Fri Jun 05 17:59:36 PDT 2009
402830,402830,2058032011,This tea taste like pure WATER!!!  Yuck!,Sat Jun 06 14:07:56 PDT 2009
569187,569187,2207862748,sad that it's not my birthday anymore and that my balloon is deflating ,Wed Jun 17 08:28:46 PDT 2009
656796,656796,2240687402,"Great to get bk online, my own net was down ",Fri Jun 19 10:02:39 PDT 2009
87381,87381,1754447175,St Andrews is scaring me. ,Sun May 10 06:18:13 PDT 2009
1115105,1115105,1972898891,Finally done work YAY ,Sat May 30 10:05:42 PDT 2009
589445,589445,2216986995,@DTatStar not nice  lol,Wed Jun 17 20:14:14 PDT 2009
182695,182695,1967211760,i aint alive....im just breathing to death ,Fri May 29 19:10:13 PDT 2009
1374001,1374001,2051384944,Sorry you missed it. Good night! ,Fri Jun 05 21:52:31 PDT 2009
119646,119646,1828078085,oopss did that twice  D: im such a silly moo.,Sun May 17 12:02:34 PDT 2009
1418501,1418501,2057800792,"@acj525 mummmmmmmmmmm,  can you put the pizza in the oven ",Sat Jun 06 13:41:09 PDT 2009
1286487,1286487,2002256299,@ibbypop haha yeeahh yeahh you know its only till 2:30 so its not too bad! ,Tue Jun 02 03:39:43 PDT 2009
623557,623557,2229600298,@Jagusti shit! I thought it was months away  I'm not in Sheffield this weekend ,Thu Jun 18 15:56:51 PDT 2009
1266547,1266547,1999669252,@Shadez mmm...i wouldn't mind li'l Katy's either.. ,Mon Jun 01 20:37:03 PDT 2009
1279755,1279755,2001567120,On a JEW mood. Downloading Futures. Chase the Light naman mamaya. Haha. ,Tue Jun 02 01:18:52 PDT 2009
914019,914019,1752772652,Wishes @kirstiealley a Happy Mother's Day! ,Sat May 09 22:56:30 PDT 2009
693382,693382,2252715562,"More rain due, ugh, going to a graduation today and was hoping the kids could go swimming ",Sat Jun 20 06:51:11 PDT 2009
21996,21996,1557392649,woke up early today...dont wanna go to school tomorrow... ,Sun Apr 19 03:50:14 PDT 2009
787200,787200,2324841645,I can't seem to fall asleep tonight ,Thu Jun 25 04:10:25 PDT 2009
1481102,1481102,2067012310,"#EU09 In 5 years we need a best coverage. World, take a look here, yes, here, Europe is moving ",Sun Jun 07 11:35:15 PDT 2009
1595752,1595752,2192465710,That should give you happy thoughts ,Tue Jun 16 07:04:45 PDT 2009
742303,742303,2266510918,@monzongo2009 OH NO!!!  Get well soon   I'm trying to get well myself in the midst of Merola.  Sending you virtual antibiotics ,Sun Jun 21 08:38:00 PDT 2009
564353,564353,2206174460,Dam texts woke me up ,Wed Jun 17 06:07:34 PDT 2009
396344,396344,2056341579,"I could seriously go back to sleep  working 3-11 tonight w/ mitch...but toni won't be there...it's not the same, but i hope it's fun! ilu!",Sat Jun 06 10:58:15 PDT 2009
868924,868924,1678033611,eatin an icecream ,Sat May 02 05:12:22 PDT 2009
1259057,1259057,1998029349,"@FifthSenseNYC I'll be giving the Mark Birley a wear later this week, even though I'm not a &quot;quiet man&quot;. ",Mon Jun 01 17:52:24 PDT 2009
1181838,1181838,1982150733,happy birthday to andy hurley ,Sun May 31 10:37:46 PDT 2009
1118154,1118154,1973552530,Hangin with my bestie suzi ,Sat May 30 11:22:25 PDT 2009
176637,176637,1965408275," FML.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! &gt;;(",Fri May 29 15:52:07 PDT 2009
1172450,1172450,1980630343,But I will follow ,Sun May 31 07:15:54 PDT 2009
222097,222097,1976955651,I'm saying good bye to a good friend tonight... kinda sad ,Sat May 30 19:41:23 PDT 2009
1257794,1257794,1997774364,my last nite in work for weeks.....ah im in such good humour ,Mon Jun 01 17:26:06 PDT 2009
751069,751069,2285904698,"My Sonic skills have not improved... Running, fine. Spinning, awesome. Jump from platform to platform? The fail whale grabs me ",Mon Jun 22 15:44:18 PDT 2009
555180,555180,2204012134,"saw a red balloon flying outside my window. somewhere out there, a kid must be crying because the wind blew his balloon away... ",Wed Jun 17 01:05:46 PDT 2009
399585,399585,2057197575,Working today. Closing. 2 - 11. Missing out on Ming's birthday dinner/party. ,Sat Jun 06 12:33:16 PDT 2009
84198,84198,1753537945,@JoshBkelley just wanted to say the youngstown girls miss you  .. &amp; what happened to tell it like it is on itunes? cant find it!,Sun May 10 02:08:34 PDT 2009
1561292,1561292,2186552334,Ahhh...I finally don't have to keep 5 guys happy...I get waited on tonite ,Mon Jun 15 19:00:13 PDT 2009
389778,389778,2054528372,hope you feel better mommy  I love you :X,Sat Jun 06 07:32:58 PDT 2009
158913,158913,1956714308,@KandyChazer it is...but i was told i was gonna be entertained and i wasnt ,Thu May 28 22:30:27 PDT 2009
1362517,1362517,2049326166,yay! just realized i'm not driving this trip and can do all the twittering!  ,Fri Jun 05 16:41:09 PDT 2009
1273365,1273365,2000838931,"@amf7 Thank you for reminding me! I actually have something in mind given the date. Hint, it's Star Trek related. ",Mon Jun 01 23:06:01 PDT 2009
1015746,1015746,1881605801,We should have brought a flask with v0dka. Hahaha. ,Fri May 22 05:06:32 PDT 2009
84660,84660,1753650954,Just got pulled over on 36. I am fucking terrified of cops. My headlights out I guess  mew.,Sun May 10 02:43:10 PDT 2009
628085,628085,2231145743,gotta go check/console/convince 2 yo to stay in bed and that he actually WANTS to go to sleep... 20 min nap in car= past his sleep... ,Thu Jun 18 18:06:19 PDT 2009
1186583,1186583,1982998827,@cali_g510 ok   I got you!,Sun May 31 12:18:33 PDT 2009
1572924,1572924,2189005959,Changed the background on here. About to go watch 'Mary Shellys Frankenstein'.  Add: http://bit.ly/4Qhlv,Mon Jun 15 23:02:01 PDT 2009
802516,802516,1468239853,"@MANDY_EMMERSON I know you do, Go TEAM GB ",Tue Apr 07 00:29:12 PDT 2009
966950,966950,1827739149,"@sdministry Hey scott, Its Ashli from Shelby County, We met when Rick and Mick were in town. How you been? It been awhile ",Sun May 17 11:20:39 PDT 2009
87555,87555,1754515792,@temptationdice why did my family decide to have a family gathering?  i see why you hate them. -.-,Sun May 10 06:32:10 PDT 2009
1229352,1229352,1991349538,@kerryjor Happy Birthday!  Enjoy the cougar years - roar! ,Mon Jun 01 06:52:38 PDT 2009
344539,344539,2015689813,I work 9-6 today with bitch boss ,Wed Jun 03 05:17:31 PDT 2009
477091,477091,2178071188,  DD has pinkeye...not fun.,Mon Jun 15 07:09:04 PDT 2009
965665,965665,1827626918,3 little birds pitch by my door step singing sweet songs of melodies pure &amp; true sayin dis is my message 2 you: dont worry about a thing ,Sun May 17 11:06:31 PDT 2009
834203,834203,1557918298,Church of the Highlands @ 11:30 in the Bryant Conference Center! BE THERE!   ,Sun Apr 19 06:34:06 PDT 2009
1380614,1380614,2052261691,Off to london biggin hill ,Sat Jun 06 00:09:08 PDT 2009
129497,129497,1835118663,definitely just failed my exam ,Mon May 18 05:11:19 PDT 2009
1160607,1160607,1979443312,@Burlesquetron oh sorry I didn't see this tweet further down sorry. unhappy DD = 4 champers 4 me + looking 4 hair dye in back of cupboard ,Sun May 31 03:04:10 PDT 2009
1373909,1373909,2051374261,@laurie_pringle I mention it in the blog post. It's in Vancouver. ,Fri Jun 05 21:50:32 PDT 2009
1379475,1379475,2052130363,I am soooo happy!!! ,Fri Jun 05 23:45:11 PDT 2009
1363732,1363732,2049576659,@Itxi_Itx @th3maw  This is a great conversation.  What else might you do with your sheets during the act of love?  eh?  eh?  ,Fri Jun 05 17:07:24 PDT 2009
183293,183293,1967386185,mark cubans doin handsprings right now- the &quot;punks and thugs&quot; are sinking.. but he's not looking forward to paying dirk's child support. ,Fri May 29 19:29:10 PDT 2009
930084,930084,1760214946,@lovelyberries haha you can cuddle with me anytime ,Sun May 10 20:57:03 PDT 2009
1168373,1168373,1980141382,had a lovely birthday.  http://plurk.com/p/xedq0,Sun May 31 05:49:48 PDT 2009
266126,266126,1988935395,@judez_xo ugly kids there?  woahh where am i then. ,Sun May 31 23:49:17 PDT 2009
930490,930490,1760358225,@canadianfamily The best thing about my Mother's Day was my son. And the card my husband got me 'from' our 5.5 week old son. ,Sun May 10 21:19:14 PDT 2009
1519881,1519881,2176128142,Just got off the  ☎  Misery loves company..... Haha,Mon Jun 15 03:00:00 PDT 2009
764638,764638,2298938003,ugh sdre isnt coming here  lame. today can suck my dick.,Tue Jun 23 12:17:56 PDT 2009
1385935,1385935,2052791093,@andyclemmensen tv on mute cause its boring but then ipod with speakers on timer  now thats how its done.,Sat Jun 06 02:02:10 PDT 2009
36907,36907,1565950917,TWO More weeks and its back to work. ,Mon Apr 20 07:54:21 PDT 2009
313963,313963,2001875485,is healthy breakfast then back to geography revision ,Tue Jun 02 02:22:45 PDT 2009
1231438,1231438,1991758419,off to sleep. GOOD NIGHT WORLD  hope it'll not rain tomorrow.,Mon Jun 01 07:36:47 PDT 2009
353281,353281,2032138657,Kylie's being a bad girl today. ,Thu Jun 04 10:49:39 PDT 2009
1589610,1589610,2191264931,@LaYdeeDeliSh he's definately a strong lil guy! ,Tue Jun 16 04:54:10 PDT 2009
417174,417174,2061474826,I watched UP! This time I cried  It's really sad and hilarious ... That movie totally rocks!,Sat Jun 06 20:56:55 PDT 2009
1024420,1024420,1883242016,just booked my driving test ,Fri May 22 08:14:13 PDT 2009
44518,44518,1676887737,i've been working for more than 24 hours now ,Fri May 01 23:35:09 PDT 2009
1073962,1073962,1966878760,"@ddlovato I wish I was a celeb like you, Miley Cyrus, Selena Gomez, Taylor Swift, and all those pretty girls out there! ",Fri May 29 18:33:57 PDT 2009
262089,262089,1986088617,I can't believe the last survivor of the Titanic died...that's really sad! ,Sun May 31 18:18:14 PDT 2009
275289,275289,1990776690,Starting to wonder if my future landlord is crazy or prejudice against americans.. this may not end well ,Mon Jun 01 05:43:03 PDT 2009
1126962,1126962,1975106822,@kiniaq and the reasons are never wrong my dear... they are absolutely lovely  wow,Sat May 30 14:27:43 PDT 2009
1491140,1491140,2069046477,@lexia well done on all your reporting.  Haven't been vocal but have enjoyed and appreciated your work. Cheers lady. ,Sun Jun 07 15:09:54 PDT 2009
991769,991769,1835157620,I would love the 85mm 1.2 .. but would settle for the 85mm 1.8. I'd also love a 1Dsmark3 for it to sit on ,Mon May 18 05:17:39 PDT 2009
1051519,1051519,1961183317,@AngelIVXXX very good price ,Fri May 29 09:06:36 PDT 2009
1367420,1367420,2050399854,@MrRathbone You have many friends here who will walk with you through the dark and the light. Smile ,Fri Jun 05 18:36:02 PDT 2009
969423,969423,1827946642,soo hungry! hot dogs with all the fixings? sounds yummy ! ,Sun May 17 11:46:33 PDT 2009
279546,279546,1991816277,is having a bad day - email not working properly and looks like the 10km run is off for me ,Mon Jun 01 07:42:51 PDT 2009
1494982,1494982,2069827887,@officialnjonas you speak my name in chat? please?I am a big fan your...follow me? ,Sun Jun 07 16:36:04 PDT 2009
1273817,1273817,2000891613,"The Tonight Show w/ Conan was AWESOME!!! I missed that tall, pale, red-headed man! ",Mon Jun 01 23:14:35 PDT 2009
1069402,1069402,1965916109,"@Hail_Mary_Jane: never date anyone who's on twitter, then you can't tweet about how whack they are.&lt;----sooooooooo true ",Fri May 29 16:46:48 PDT 2009
1044604,1044604,1957458026,I need someone to talk to!  Who can that be? ,Fri May 29 00:33:49 PDT 2009
110757,110757,1824935293,@BrianMcnugget still your old joker kinda self...im glad...i kinda miss it ,Sun May 17 03:35:52 PDT 2009
977695,977695,1833763406,un vot pe blogoree pls: http://bit.ly/ueUb6   Multumesc! ,Mon May 18 00:22:24 PDT 2009
258877,258877,1985288846,"Dear baby, I can't wait until your teething days are over. ",Sun May 31 16:48:49 PDT 2009
457058,457058,2071464517,"@ninasplayground LOL, I didn't know it was on  OF COURSE if watch that dumb bitches show ;-) like a train wreck... Can't stop watching ;)",Sun Jun 07 19:26:23 PDT 2009
897097,897097,1693236947,@imPLastic ,Sun May 03 21:56:56 PDT 2009
1239933,1239933,1993667297,"BlackBerry troubles all over.. fortunately enough I don't have one! My HTC Touch works fine, for almost 2 years! ",Mon Jun 01 10:44:38 PDT 2009
1170032,1170032,1980329836,@MeganBull how do you know how much your twitter profile is worth?? haha...or was that a joke? ,Sun May 31 06:25:27 PDT 2009
1108196,1108196,1971694036,http://mobypicture.com/?yxykxt - I knew it from the start. It's a two year old t-shirt by now. Always makes me pleased to see though. ,Sat May 30 07:41:17 PDT 2009
455593,455593,2071002161,I had Wendy's before this. That was a bad choice   http://twitpic.com/6vlkp,Sun Jun 07 18:40:02 PDT 2009
864698,864698,1677330025,@cjm55 Thanks!  ,Sat May 02 01:31:37 PDT 2009
121290,121290,1833479059,"why do people not just try to understand instead of getting pissed off  when someone needs you, its cause they love you...",Sun May 17 23:25:04 PDT 2009
245273,245273,1981966342,@Castiel_ yeah. totally. ,Sun May 31 10:15:15 PDT 2009
1089648,1089648,1969719125,@Lumiel Aren't you sweet? ,Sat May 30 00:59:01 PDT 2009
314487,314487,2001983466,CDC Vaccine Advisor Pockets $29 Million Promoting Vaccines -  http://is.gd/M7Q8 - MORE ELITIST SCUM VACCINATION PROFITEERING - Sorry ,Tue Jun 02 02:45:01 PDT 2009
1484353,1484353,2067646930,@MissChriis i don't know how to celebrate yet. lol but i'm very excited about it. ,Sun Jun 07 12:42:46 PDT 2009
516213,516213,2191013416,@windsorj Poor thing  Hope you feel brighter soon x,Tue Jun 16 04:18:41 PDT 2009
586342,586342,2215934048,Ah. The perfect summer day was ruined by the rain. Too good to be true.  but its still hot as hell. I feel sticky and gross. Long day. Ha,Wed Jun 17 18:48:54 PDT 2009
738459,738459,2265480551, i gotta work today,Sun Jun 21 06:40:33 PDT 2009
855224,855224,1573530165,@nowamunkie My pleasure. ,Tue Apr 21 01:36:24 PDT 2009
1471299,1471299,2065182689,Blood Brothers was Amazing.  Got my program signed by the cast  Got a Picture with Sean Jones. ,Sun Jun 07 08:04:16 PDT 2009
830978,830978,1557376230,bob to the top high school musical porno. ftw ,Sun Apr 19 03:44:07 PDT 2009
630455,630455,2231999206,@DavidArchie I'm running a fever  If you gave me a shoutout I swear I'd get better! (HINTHINT!) HAHAHA.,Thu Jun 18 19:18:49 PDT 2009
1141207,1141207,1977147340,"@edicius during this Stanley Cup match up, yes, I am a Pens fan. ",Sat May 30 20:13:07 PDT 2009
854293,854293,1573366158,"@besz I will tell you on Thursday all about Tuesday, I promise. How bout I skip all this, and just eat the monkey for breakfast? ",Tue Apr 21 00:50:34 PDT 2009
438839,438839,2066281657,I thought it was meant to be a hot summer  to mean rain doesnt mean hot.,Sun Jun 07 10:13:25 PDT 2009
1460756,1460756,2063871813,@Wolfie75 Welcomes home  Glad you had a fabbo time!,Sun Jun 07 04:24:17 PDT 2009
1288312,1288312,2002467619,doesn't know what to do with himself today... but might get some blonde put in his hair for summer ,Tue Jun 02 04:18:02 PDT 2009
134906,134906,1836379051,"kick  butt, Chuck has been renewed for a third season.  Sucks only 13 episodes though.    http://tr.im/lF45",Mon May 18 07:53:31 PDT 2009
163050,163050,1957686687,just wants to get it over and done with. I miss working ,Fri May 29 01:16:53 PDT 2009
1168632,1168632,1980170112,@Boy_Kill_Boy Anything for first class tix ,Sun May 31 05:55:36 PDT 2009
355620,355620,2043999927,"@Jason25329 Sorry to hear that  but hey, you're eating well at least!",Fri Jun 05 08:43:26 PDT 2009
276807,276807,1991122222,Phew! Done rewriting the 1st bit of my results to order. Reread comments from bosses to ensure I'd incorporated them. Had. But sad now. ,Mon Jun 01 06:26:47 PDT 2009
1224321,1224321,1990537181,morning tweeple  hope you all have a great monday,Mon Jun 01 05:07:41 PDT 2009
1367252,1367252,2050377099,"Home and off for hopefully, a sunny weekend ",Fri Jun 05 18:33:38 PDT 2009
1296422,1296422,2004117557,"@innocent_eyez26 OMG :o ahahaa. oh well, thats common there  hihii",Tue Jun 02 07:41:39 PDT 2009
691775,691775,2252324739,packing up my room... ,Sat Jun 20 06:00:44 PDT 2009
336691,336691,2014053645,CEO is on the floor today. Need to be careful while surfing today. It's all work and no play day. ,Wed Jun 03 00:19:30 PDT 2009
222269,222269,1976986576,hitting the gym!  its bout time,Sat May 30 19:47:24 PDT 2009
440889,440889,2066860781,"Wife just left on a motorcycle ride. I still need to get my Washington plates , so I am at home, Drat! ",Sun Jun 07 11:18:22 PDT 2009
573321,573321,2209795557,@TwilightilDawn Oh man I want palm trees and the beautiful ocean! Not cow town CO  Follow @peterfacinelli @billy_burke,Wed Jun 17 10:48:25 PDT 2009
1548976,1548976,2183201108,#musicmonday King Blues My Bolder ,Mon Jun 15 14:10:55 PDT 2009
741099,741099,2266171095,"I have a 1,500-word deadline in 2 days, stacks of research materials are surrounding me, and I don't have a clue how to start  Need coffee",Sun Jun 21 08:01:57 PDT 2009
1233038,1233038,1992090767,@gfalcone601 well at least you had a great time and thats what's important! ,Mon Jun 01 08:10:56 PDT 2009
742599,742599,2266596011,"Oh and more car FAIL, after all the work i had done Fri., the Check Engine light went on just as i got home last night ",Sun Jun 21 08:46:42 PDT 2009
794016,794016,2326829226,@itwittmyclit I'm jealous. I wanna nerd out ,Thu Jun 25 07:33:59 PDT 2009
862174,862174,1676828825,"@PiKaHsSo Sup fam? Hope you have a GREAT weekend! Keep doing what u do, we appreciate u ",Fri May 01 23:21:14 PDT 2009
870302,870302,1678338430,http://twitpic.com/4eg0i - Before his hair cut. I just wanna kiss that little face all day long ,Sat May 02 06:22:48 PDT 2009
977809,977809,1833773709,@mike_rhodes r u romeo from somewhere? ,Mon May 18 00:24:41 PDT 2009
585138,585138,2215517138,Only problem with Google Chrome: no foxkeh ,Wed Jun 17 18:14:56 PDT 2009
1191506,1191506,1983900381,Figuring out how to live a life where I'm my own boss... fun ,Sun May 31 14:03:18 PDT 2009
1024103,1024103,1883178698,"CAN YOU SAY AFTER 30 HOURS OF TRAVELING IM FINALLY IN ARGENTINA?! yes! oh hello Buenos Aires, how i love you ",Fri May 22 08:08:05 PDT 2009
199568,199568,1971466560,@dawnmcwilliams Saha ,Sat May 30 07:10:44 PDT 2009
239691,239691,1980675679,I don't feel well at all. Dizziness and vomit. No fun ,Sun May 31 07:23:09 PDT 2009
1134664,1134664,1976367812,"I want to drink tonight,, want a cosmopolitan ",Sat May 30 17:10:25 PDT 2009
1559419,1559419,2186061669,@dance2jeffreee I have already watch that video lol ,Mon Jun 15 18:18:01 PDT 2009
717895,717895,2260138053,Everytime she stops talkin or replying for hours or days it is like she's leavin me all over again ,Sat Jun 20 18:43:51 PDT 2009
1328265,1328265,2015490864,is off to work til 4! Happy Hump Day! ,Wed Jun 03 04:48:15 PDT 2009
10969,10969,1551140282,@girl_alex ....  Hope you're okay?,Sat Apr 18 08:15:19 PDT 2009
1479130,1479130,2066608726,"i made 29 updates today, my record xD talk to you tomorrow bye ",Sun Jun 07 10:50:29 PDT 2009
268903,268903,1989502904,@disco_di aww tell me about it!!! its just not the same  hope you have a better day,Mon Jun 01 01:47:07 PDT 2009
999117,999117,1836398634,"@SomeWriter Hey, great minds think alike! ",Mon May 18 07:55:38 PDT 2009
89767,89767,1755473137,Mother's Day is a traditionally time for BBQ here ... unfortunately I don't like BBQ at all  ... but I am also not a mother ;-) ;-),Sun May 10 09:13:45 PDT 2009
1205781,1205781,1986638435,back from school w/ @_gerardo. Making a grocery run w/ @kellan_craddock before celebrating @chadachi's 22nd birthday with a barbeque. ,Sun May 31 19:06:56 PDT 2009
844623,844623,1564088547,Summat to make your laugh today http://budurl.com/beckhams ,Mon Apr 20 01:42:53 PDT 2009
208108,208108,1973640815,"regretting not wearing sunscreen today, spent 6 hours walking round Kew Gardens during a mini heatwave. Healthy glow is an understatement ",Sat May 30 11:32:49 PDT 2009
107306,107306,1823884913,Shot after shot. Alc is lying to me ,Sat May 16 23:18:07 PDT 2009
1207406,1207406,1988700368,@kirstiealley Prizes are good! ,Sun May 31 23:07:21 PDT 2009
1066555,1066555,1965334129,"Everyone follow @JKitsJena because this twitter is fawked, pleeeeease and thank you ",Fri May 29 15:44:13 PDT 2009
227298,227298,1978029758,@ the booptys crib watching chucky 3 with the little one my boopty aint feeling well ,Sat May 30 22:16:00 PDT 2009
298053,298053,1997575423,im off from one job and now im off to my next one. i wish i was rich and didnt have to worry about money. but i have to cuz of my son.   ,Mon Jun 01 17:05:21 PDT 2009
790445,790445,2325661134,"@BT_broadband Ah, well, we're both in the same boat then. I switched because they were throttling the speed every single night. ",Thu Jun 25 05:51:13 PDT 2009
204029,204029,1972511070,and @thedebbyryan http://www.debbyandchrisryanfansite.webs.com/ is WRONG tha page dont found  follow us -we r ur team TEAMofDEBBYRYAN,Sat May 30 09:21:46 PDT 2009
917427,917427,1753484044,@tonyrobbins &quot;paradise is where I am.&quot; he also said ,Sun May 10 01:52:14 PDT 2009
671344,671344,2246835333,@Guitargirl5595 yeah so now i am all bummed cause now i dont have college anymore ,Fri Jun 19 18:11:42 PDT 2009
190233,190233,1969315725,@TomboyTigress  you told me you LIKED my marshmallow fish. *runs off crying*,Fri May 29 23:39:18 PDT 2009
68103,68103,1692676273,is back at the hotel. wifi doesn't reach the room  http://plurk.com/p/rnauu,Sun May 03 20:31:30 PDT 2009
1581178,1581178,2190158719,"Im a very open girl and if you remain respectful, we will have a lot of fun  See my pics here http://sa9.us/HornySophie",Tue Jun 16 01:56:16 PDT 2009
1519397,1519397,2176070956,@jaimeeashley i demand a picture of the red hair please and thankyou ,Mon Jun 15 02:49:50 PDT 2009
1409697,1409697,2056080213,I will try to remember to Twitter from the George Strait concert ,Sat Jun 06 10:29:26 PDT 2009
1406942,1406942,2055431851,going to take some photo and ride my whole new bike~~ ,Sat Jun 06 09:18:17 PDT 2009
286639,286639,1993968866,good afternnon world althought the weather is bad i hate the rainny season ,Mon Jun 01 11:12:26 PDT 2009
1237253,1237253,1992995807,"Hai, anyone wanna hang? ",Mon Jun 01 09:39:44 PDT 2009
490886,490886,2183601340,"@victoriastevens yeah, i've started too ",Mon Jun 15 14:43:51 PDT 2009
1087100,1087100,1969394646,I have got to bid ou all goodnight tweeps. Need to spend more QTwith @Mike103g the miniscule before he leaves for the week ,Fri May 29 23:54:08 PDT 2009
1012163,1012163,1881178628,Tra la la la la!  might make a video later  see if i can be bothered ,Fri May 22 03:51:41 PDT 2009
401325,401325,2057646802,@SamanthaOfUM lol that would tiiiiight but idk about money situation! ,Sat Jun 06 13:23:42 PDT 2009
357686,357686,2044850860,I miss Ashley so much right now ,Fri Jun 05 09:54:17 PDT 2009
1084673,1084673,1969030184,i can't believe this is all part of my detox (it is) because i was so fine and now i'm talking all core wounds! oh my god! jesus help me! ,Fri May 29 22:50:33 PDT 2009
176228,176228,1965277125,is rockin' a minivan til the STi is ready. I miss it already ,Fri May 29 15:38:11 PDT 2009
461836,461836,2174549488,"Sooooo happy right now.  I &lt;3 my old high school friends.  Miss the boy already, though. ",Sun Jun 14 22:47:17 PDT 2009
1219567,1219567,1989961083,"@Young_SoulBlade hey, wassup? ",Mon Jun 01 03:24:55 PDT 2009
605885,605885,2222408016,it seems that I'm going to lose the big #lgp2009's feast   I hope you enjoy it as much as I did!,Thu Jun 18 06:56:31 PDT 2009
119079,119079,1827971957,@Shadows1990 Oh dear  should go out when your better ,Sun May 17 11:49:45 PDT 2009
461071,461071,2174361895,@samantha247 Luckyyyy. I want to ding dong ditch with ya'll. Jealous. ,Sun Jun 14 22:23:41 PDT 2009
1194163,1194163,1984396979,@Remy_Foster LOL I'm in your favourites 3 times!!! ,Sun May 31 15:01:41 PDT 2009
1449397,1449397,2062834819,"@Destini41 Have a safe trip, Desti, and have lots of fun!!! Hope you can tweet us a lot  And give @crystalchappell 4700 kisses from us",Sun Jun 07 00:27:34 PDT 2009
1486419,1486419,2068077199,@ryanstar http://twitpic.com/6ub7v - Great view ,Sun Jun 07 13:27:33 PDT 2009
1359495,1359495,2048473686,mmm taco doritos=heaven in my mouth ,Fri Jun 05 15:15:25 PDT 2009
202974,202974,1972254490,@MandyyJirouxx morning already ,Sat May 30 08:52:39 PDT 2009
1235943,1235943,1992708729,"MTV Movie Awards yesterday: congrats Robert, Kristen, Miley and the Twilight's makers.  &lt;3",Mon Jun 01 09:11:41 PDT 2009
783542,783542,2323944710,http://twitpic.com/8cwzd - the swimming pool of our hotel... that makes me dream of summer... in Vienna we have so far no summer ,Thu Jun 25 01:53:23 PDT 2009
1044967,1044967,1957500362,"Plans for today: Lunch with my darling Leila, getting my hair cut... Ok, that's the good part ",Fri May 29 00:41:49 PDT 2009
1403775,1403775,2054921288,@cocababy202 hahaha it washed all the sick off of me. ,Sat Jun 06 08:20:56 PDT 2009
219246,219246,1976347282,@SasaLoves I'm here princess!  Need to try to eat something before I drink. Still having waves of nausea - I should have napped ,Sat May 30 17:07:42 PDT 2009
805554,805554,1468682784,Issue of Echelon?..Are they behind some Botnets also? ..you can watch...http://tinyurl.com/c8dns8  ah..but dont think like that ,Tue Apr 07 03:08:34 PDT 2009
457316,457316,2071538275,"@IsadoraR hooray for your english being done , but we are screwed for everything else ",Sun Jun 07 19:33:33 PDT 2009
3965,3965,1468713598,No 12-hour coma today. I had a nightmare that shook me awake. ,Tue Apr 07 03:19:20 PDT 2009
1537710,1537710,2179679771,@SenseiRAM We missed you ,Mon Jun 15 09:26:08 PDT 2009
1558447,1558447,2185826149,"@jonasbrothers dear nick jonas, please teach me how to play the glockenspiel. that is just about the coolest instrument name ever. ",Mon Jun 15 17:57:48 PDT 2009
667542,667542,2245640704,3 hours till SD. longest trip ever. Never again. Ate a salad n pasta at dinner n couldn't even finish my pasta. ,Fri Jun 19 16:25:36 PDT 2009
1303376,1303376,2009186643,#goodsex get the itus ,Tue Jun 02 15:17:10 PDT 2009
704393,704393,2256032206,Watching ''The Cleaner'' &amp; taking care of wifey. She's sick. ,Sat Jun 20 12:09:32 PDT 2009
837631,837631,1558824815,Drinking coffee ,Sun Apr 19 09:30:19 PDT 2009
185452,185452,1968028490,Good morning everyone in this twitter world! Bangun jam segini mulu  http://myloc.me/23fl,Fri May 29 20:37:55 PDT 2009
956498,956498,1825241430,"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb",Sun May 17 04:56:54 PDT 2009
56060,56060,1685282490,Another loser: i lost the game  http://tinyurl.com/cfz2lj,Sat May 02 23:44:50 PDT 2009
502226,502226,2187454924,stuck at home in Temecula for the night  someone come save me pleaseeeeee!,Mon Jun 15 20:18:22 PDT 2009
904461,904461,1694836461,@rhyanoutrageous thank you ,Mon May 04 04:18:33 PDT 2009
