,Unnamed: 0,id,text,time_stamp
1235363,1235363,1992580347,@beanandgone @doorofkukondo and don't forget your coffee lackey. ,Mon Jun 01 08:59:12 PDT 2009
337201,337201,2014162949,"Back fr4om work, my back if bloody killing me and I'm in dire need of coffee and some pain relief ",Wed Jun 03 00:38:58 PDT 2009
436530,436530,2065693005,i need food ,Sun Jun 07 09:06:23 PDT 2009
618366,618366,2227491726,At the dr.'s again.. This time for her blood test.. I know she's gonna cry ,Thu Jun 18 13:15:51 PDT 2009
835890,835890,1558316951,"sitting here with clarissa, ciarah, lauren, and a basketball! Had a sleepover yesterday after prom we went to time square in Texas ",Sun Apr 19 07:59:55 PDT 2009
453133,453133,2070229331,Forgot to take her antibiotics ,Sun Jun 07 17:19:20 PDT 2009
947236,947236,1822976457,is waiting for her man to get here for some luvin' ,Sat May 16 20:49:35 PDT 2009
1274069,1274069,2000925151,Thank you again everybody for all the birthday wishes. I love you all!  goooooodnight&lt;3,Mon Jun 01 23:20:14 PDT 2009
158460,158460,1956612379,We stopped again!  fuck,Thu May 28 22:15:59 PDT 2009
376857,376857,2051768997,missing people hurts.. ,Fri Jun 05 22:45:52 PDT 2009
1299426,1299426,2006103535,"@ThisisDavina have to say i think your a class A presenter, welcome to twitter, and enjoy ",Tue Jun 02 10:39:45 PDT 2009
215534,215534,1975502688,Feeling really sleepy and depressed that the day is almost over and I did nothing exciting ..my life is gettin pretty boring ,Sat May 30 15:17:41 PDT 2009
993010,993010,1835327721,@ankit_j From Guru. Not Aandhi or Ghar or Khushi or even the one by Nusrat; rather the one FOR Nusrat ,Mon May 18 05:43:58 PDT 2009
1571061,1571061,2188702160,"um, happy once again  can't wait for wednesday and saturday ",Mon Jun 15 22:23:37 PDT 2009
61021,61021,1686586751,i don't wanna write my report. ,Sun May 03 06:02:06 PDT 2009
474963,474963,2177475804,"i've got BAD score for my Math, History, and Indonesia Language ",Mon Jun 15 06:10:21 PDT 2009
1330389,1330389,2015813566,@MargaGomez Thanks for the follow! You are hysterical! ,Wed Jun 03 05:34:24 PDT 2009
1585481,1585481,2190688659,gonna take a shower and enjoy the sun....gonna have a great time bowling afterwards ,Tue Jun 16 03:26:54 PDT 2009
35195,35195,1565101836,"@JRDaffParade Fortunately, I got some sleep.  My mom called me right before my normal rise and shine time. Still no pictures. ",Mon Apr 20 05:54:12 PDT 2009
391944,391944,2055032885,got my yearbook!!!! that must mean schools almost out!!!!!!!!! goin to the ropes course...i hope i dont fall again ,Sat Jun 06 08:34:09 PDT 2009
282851,282851,1992743116,Too warm to cook anything warm. I might just have rolls+coldmeat+crisps for dinner. SO. WARM. ,Mon Jun 01 09:15:03 PDT 2009
40040,40040,1573681345,hmm geordie's going to alpine ,Tue Apr 21 02:20:14 PDT 2009
862260,862260,1676849484,Sydney - Landrover - Station Wagon - 1999 - $3333 ono - new ad received and will be posted on the HCC site soon ,Fri May 01 23:26:11 PDT 2009
1519483,1519483,2176081858,@jonasbrothers weve just brought the album in london. Awesome!  we're majorly approving of the artwork too boys! See you tonight at we ...,Mon Jun 15 02:51:43 PDT 2009
1182030,1182030,1982183356,@violetposy Sounds like fun actually. ,Sun May 31 10:41:43 PDT 2009
675798,675798,2248208582,"I wanted to see the police arrest someone outside the dorm, but the others wanted to go so I missed the action ",Fri Jun 19 20:16:00 PDT 2009
517627,517627,2191337892,@jenniferpiazza I miss you too ,Tue Jun 16 05:03:48 PDT 2009
1006158,1006158,1880581541,"@jordanknight Yeah, yeah... Rub it in, will you! I won't be there this summer!!! But I'll be there in spirit. Whatever that means... ",Fri May 22 01:45:15 PDT 2009
1082470,1082470,1968711855,is thankful for the weekend! ,Fri May 29 22:02:20 PDT 2009
307849,307849,2000568842,OMG.. It was so hard to get  up this morning... I hate early lessons ,Mon Jun 01 22:24:54 PDT 2009
1579553,1579553,2189960056,@thibaultdm bisous loulou ,Tue Jun 16 01:22:25 PDT 2009
876155,876155,1680994696,I am so happy    Happy saturday and make sure to take care of each other,Sat May 02 12:58:27 PDT 2009
1289469,1289469,2002610857,@Diredruid lol your afk so..... i'm off to shower etc i'll see you tomorrow dude ,Tue Jun 02 04:42:12 PDT 2009
377234,377234,2051854308,Chili's wid my bitch n my fam was shmakkin!!! too bad mary n spiff cuddnt show up  its solid tho blud!,Fri Jun 05 22:58:51 PDT 2009
1324686,1324686,2015039874,@AngelaFoo you should angela. rest rest rest.  hugs.,Wed Jun 03 03:30:45 PDT 2009
1053375,1053375,1961656314,@erykamarie oh I didn't make that clear?  it was wonderful u impressed a tru hip hop head,Fri May 29 09:50:30 PDT 2009
151014,151014,1932409487," missed the anarbor show because i forgot what day today was.. ughhh. sick, sleepless, phoneless, bff-less.. yep lifes just grand.",Tue May 26 21:24:37 PDT 2009
1156555,1156555,1979105996,"I'm tired from watching all those piano tutorials. My eye kids are dropping. I WILL continue tomorrow. Anyways, Good Night World! ",Sun May 31 01:39:48 PDT 2009
1088555,1088555,1969612672,"@siyaadah I know some ppl would just go in, do the necessary stuff, but I love animals too much to do that, it comes naturally for me ",Sat May 30 00:36:37 PDT 2009
580941,580941,2214122178,"Hey Station lodge has a new website! Check it out, www.stationlodge.co.nz It is a very cold day in ohakune and no views of Mt Ruapehu ",Wed Jun 17 16:17:52 PDT 2009
1327044,1327044,2015336431,"Well yall...off to work...holla later on tonight, after the gym!  Gotta go hoop it up. ",Wed Jun 03 04:23:19 PDT 2009
223691,223691,1977257679,"Aaaaaaa boring at home wondering why everything turn so boring at hometown, maybe I miss people to hang around! ",Sat May 30 20:30:48 PDT 2009
897480,897480,1693350456,had tempura and and crabs for lunch. so yummy! ,Sun May 03 22:16:58 PDT 2009
323530,323530,2005401432,nothings goin right todayyyyyy ,Tue Jun 02 09:38:37 PDT 2009
153324,153324,1932932983,MUST FIND IPOD MUST FIND IPOD! ah not again ,Tue May 26 22:34:06 PDT 2009
174450,174450,1964539715,"@ddlovato today &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",Fri May 29 14:23:55 PDT 2009
1494352,1494352,2069676607,Uploading pics &amp; vid from todays Killers concert...blog report tomorrow ,Sun Jun 07 16:19:13 PDT 2009
334197,334197,2013519678,@babygirlparis I am from Portugal!! I'll have 2 wait  2 see your new show!! I LOVED the other 2!! British new bff was my fav!SO FUN! ,Tue Jun 02 22:52:40 PDT 2009
1418938,1418938,2057871564,Badger badger badger badger (senzus in tha action) ,Sat Jun 06 13:49:23 PDT 2009
938018,938018,1793352987,Mega Shark VS Giant Octopus trailes - http://bit.ly/14xMrs  - is this real ? ,Thu May 14 02:21:49 PDT 2009
1230762,1230762,1991625042,"Also, it is raining  I love sleeping with rain in the background. Good night twitterverse ",Mon Jun 01 07:22:36 PDT 2009
1070072,1070072,1966041577,"@skateramps sounds good  im up for some JB Hi-Fi, drinks and Angels and Demons... wotchu think?",Fri May 29 17:00:54 PDT 2009
132160,132160,1835692741,Is so bored..  an hour of revision need a 10 minute break then back to more revision!,Mon May 18 06:33:08 PDT 2009
376775,376775,2051752976,Sitting at the door checking ID's... Fun fun fun ,Fri Jun 05 22:43:29 PDT 2009
756293,756293,2288678965,wish i could go see paul mccartney in concert  sadly i dont have the money,Mon Jun 22 19:28:36 PDT 2009
509852,509852,2189508332,@jasminedesiree I should've made you come over ,Tue Jun 16 00:11:54 PDT 2009
380383,380383,2052550588,"is so jealous of all those people going to Pink tonight,,, I still have 20 days to wait!!! Not fair... ",Sat Jun 06 01:07:08 PDT 2009
724085,724085,2261972538,@aliceingameland Those Ellie scenes get me every damn time. ,Sat Jun 20 21:39:53 PDT 2009
435141,435141,2065355671,"Like, ma anche no  re: http://ff.im/3GGKZ",Sun Jun 07 08:25:31 PDT 2009
310379,310379,2001091704,My bebe smells like a sponge ,Mon Jun 01 23:49:02 PDT 2009
99299,99299,1793581369,wants to learn french again.  O' France.,Thu May 14 03:14:30 PDT 2009
197938,197938,1971110074,Been lazy and not updating as much as I should. Did have a nice long chat with #Galley87 last night. I miss him so much! ,Sat May 30 06:14:35 PDT 2009
1148288,1148288,1978186876,Yay am off toDAY to Newcastle to go see Derren Brown on Monday!  No Internet! ;(,Sat May 30 22:39:40 PDT 2009
1516360,1516360,2175713406,"True Blood, horse racing and shennanigans. Today was a good day. ",Mon Jun 15 01:46:44 PDT 2009
1184352,1184352,1982582812,"Going to see Up, will tweet a review after ",Sun May 31 11:29:58 PDT 2009
992078,992078,1835205116,@markhales32 change that name to MarkDontDance homie ,Mon May 18 05:25:15 PDT 2009
1247622,1247622,1995592676,"@threepwood Well, I can get you at least one of them: http://bit.ly/2lFp0J ",Mon Jun 01 13:44:19 PDT 2009
798251,798251,2328473038,"@mosrite69 When mothers decides it's ok , then violence against unborn  children is  fine.  But you said it was alway wrong ",Thu Jun 25 09:37:22 PDT 2009
1066109,1066109,1965218075,enjoying some steamed edamame ,Fri May 29 15:32:03 PDT 2009
1101003,1101003,1970716314,@jelmer89 lol... thanx anyway ,Sat May 30 04:57:34 PDT 2009
1348025,1348025,2044765577,"Final schedule for saturday's Comcast Real City Tv-&quot;Ladies Night Out&quot;.We'll be at Emoda boutique,Shout,and then Pure.Come hang out w/me. ",Fri Jun 05 09:47:39 PDT 2009
1411463,1411463,2056481840,i either want the google phone or the palm pre. someone help e out here ,Sat Jun 06 11:13:25 PDT 2009
87652,87652,1754549504,@bramzo they say it was a problem with the fuel hose ... not much they can do about it I guess ... Sucks for them though ,Sun May 10 06:38:53 PDT 2009
1113357,1113357,1972579021,guyz decided to make money from nothing  : http://onemilliondollaradsense.blogspot.com/,Sat May 30 09:29:28 PDT 2009
843665,843665,1563919288,@Outsanity  I'm gonna catch up on ur vids now ;),Mon Apr 20 00:52:33 PDT 2009
883348,883348,1686121046,@cheryl_ann_cole I Luv You Soooooooooooooo Much  i Mite Be Seeing You In Concert  Im So Excited  Culd U Tweet Me Back  Or R U 2 Busy,Sun May 03 03:52:14 PDT 2009
1139771,1139771,1976964309,huaaah.. thanks all for the birthday greetings! luv you all!! ,Sat May 30 19:43:02 PDT 2009
1288872,1288872,2002536672,@annisanss you're welcome  anak mana?,Tue Jun 02 04:29:56 PDT 2009
1330187,1330187,2015783156,@AlexTurnerAM I hope you come back to Brazil soon! ,Wed Jun 03 05:30:20 PDT 2009
552149,552149,2203329721,My dog tried to attack me bc I said his orange sweater was gay ,Tue Jun 16 23:30:10 PDT 2009
403861,403861,2058285426,I'm very pale. It sucks. ,Sat Jun 06 14:38:10 PDT 2009
263225,263225,1986468186,@omgitswendy o man this one only makes 429 for me ,Sun May 31 18:52:31 PDT 2009
943950,943950,1795316598,"@WistfulWrists Thank you!  I'm forthright about it b/c it is part of me &amp; I want people to except me for ME! &amp; if they don't, their loss ",Thu May 14 07:33:20 PDT 2009
443628,443628,2067606000,Mac's last day of work. I'm so sad  can't believe she's moving to San Diego w/o me!,Sun Jun 07 12:38:29 PDT 2009
499324,499324,2186495159,http://www.msnbc.msn.com/id/31214441/ via @addthis Wow. I just never knew how bad things were in Mexico right now. I would not feel safe. ,Mon Jun 15 18:55:21 PDT 2009
1283351,1283351,2001933752,@potternuts It's a special issue of a jap magazine featuring my idol :3 and information of his new drama in a whooping &gt;100 pages!!! ,Tue Jun 02 02:34:41 PDT 2009
176366,176366,1965315067,LOVE @myfabolouslife LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.,Fri May 29 15:42:11 PDT 2009
1075256,1075256,1967152926,Boston in june. I can't wait. A whole week. ,Fri May 29 19:04:07 PDT 2009
400859,400859,2057521371,@alickshiu i would go if i weren't stuck at hilltop ,Sat Jun 06 13:09:30 PDT 2009
375932,375932,2051563953,My bulldog is sick and it makess me sad ,Fri Jun 05 22:18:33 PDT 2009
855827,855827,1573648823,I'm developing again ,Tue Apr 21 02:10:30 PDT 2009
867311,867311,1677751024,uni stuff aint fun! FOB &amp; DecayDance take me to a place i dont need to think! ,Sat May 02 03:47:11 PDT 2009
43569,43569,1676562532,@omgitsrob work tomorrow. game is at 1. ,Fri May 01 22:25:38 PDT 2009
689629,689629,2251807459,has a crazy class schedule...saturday classes until july... ,Sat Jun 20 04:38:25 PDT 2009
1206110,1206110,1986718097,pumped miley won and i'm not even watching the damn awards. haha. ,Sun May 31 19:13:13 PDT 2009
1534421,1534421,2178762405,@princerobert c'mon Reggie.  You can beat that bully of a skunk.  He needs encouragement Robert.  You should go hug Reggie right now. ,Mon Jun 15 08:10:12 PDT 2009
684714,684714,2250590360,@Courageous_one Likewise - well i need food seems like ages since i ate last - oh thats right it has been 10hrs ,Sat Jun 20 00:56:24 PDT 2009
1517630,1517630,2175864171,eating Hiro  nostalgic,Mon Jun 15 02:13:09 PDT 2009
1086963,1086963,1969377240,"@MajesticFlame Hah, yea, he is our official computer geek ;)  I am hoping he is a good mastermind ",Fri May 29 23:50:42 PDT 2009
646033,646033,2236422832,"hanging out with alexis, ryan hill, and beltran! ryans being mean to me. ",Fri Jun 19 03:40:11 PDT 2009
110920,110920,1824982480,"@staceeadams That makes me very, very sad. UpStreet is going to be so different next year. Losing too many of my favorite peeps. ",Sun May 17 03:49:05 PDT 2009
1495779,1495779,2069992948,Working out ch.1025 you should too don't let me have the better body every summer! ,Sun Jun 07 16:54:32 PDT 2009
116017,116017,1827361389,"@gfalcone601 Come with them! aww, i really wanted to meet you ",Sun May 17 10:32:57 PDT 2009
22453,22453,1557492236,my computer/internet isn't linking raverly any more. ,Sun Apr 19 04:26:36 PDT 2009
880080,880080,1685572413,@marabg I just sent you an email ,Sun May 03 01:00:32 PDT 2009
346634,346634,2016229389,ugggh I hate ie6.  or maybe it just hates my stylesheets. ,Wed Jun 03 06:24:34 PDT 2009
813751,813751,1548885809,@createdancer take a break from dancing  http://ponyurl.com,Fri Apr 17 22:17:16 PDT 2009
1081177,1081177,1968417324,@MeghanGlossy casual/dressy! ,Fri May 29 21:23:42 PDT 2009
1458128,1458128,2063642325,"@coriolanus_ Nice one, glad to have you on board  I'm already looking forward to the next #ShakespeareSaturday :O",Sun Jun 07 03:29:54 PDT 2009
1285174,1285174,2002122828,"@aharen u knw me, im always upto nitty bitty things  working on testing DNS tunneling :p",Tue Jun 02 03:13:04 PDT 2009
880906,880906,1685711834,it's snowing pink and white cherry flower petals outside ,Sun May 03 01:41:28 PDT 2009
457931,457931,2071741888,"Tonight was kick ass, tomorrow will be kick ass (after I get through work  haha) thank god it's summer!",Sun Jun 07 19:51:26 PDT 2009
1026276,1026276,1898407914,Dude its Cool... No worries buddy ,Sat May 23 18:06:29 PDT 2009
766521,766521,2299980733,@iscintilla sad to hear !   hope it subsides.,Tue Jun 23 13:35:07 PDT 2009
1478285,1478285,2066446531,just back from surfing  FREEEEZING,Sun Jun 07 10:32:12 PDT 2009
1471893,1471893,2065284442,@gulpanag and for your kind information I m 18 ..... now u will envy me... isn't it ? for being 18 ,Sun Jun 07 08:16:41 PDT 2009
628415,628415,2231279831,hmmm...I can't find bottoms I like! ,Thu Jun 18 18:17:28 PDT 2009
479975,479975,2179079615,"@MarkConstable boo  although it has stopped raining, enjoy ur bbq!",Mon Jun 15 08:36:54 PDT 2009
207912,207912,1973595120,@sushisusie hey susie. i cant hang today bcuz i have hw and other stuff to do. im sorry  &lt;3 u,Sat May 30 11:27:34 PDT 2009
882399,882399,1685965980,I soooo loved my lie in.  and I get another tomorrow! I'm loving this bank holiday !,Sun May 03 03:01:52 PDT 2009
622653,622653,2229273184,@CockyMcFly I feel you on that one. Too bad I have to go to class  school SUCKS!!!,Thu Jun 18 15:30:36 PDT 2009
97261,97261,1792911112,"@vanimp Nope  Going to Hamilton for the weekend. Miss my kinky friends, but don't get to travel down there often.",Thu May 14 00:40:24 PDT 2009
836496,836496,1558479581,the birds are twittering loudly outside. i'm twittering quietly inside. the twitterers outside sound so lovely &amp; summery ,Sun Apr 19 08:30:10 PDT 2009
1141546,1141546,1977194900,Off to meet John Green &amp; also go to the nerd fighter gathering. ,Sat May 30 20:20:51 PDT 2009
659532,659532,2242182931,wanting to go to movies but no money ,Fri Jun 19 11:52:26 PDT 2009
320823,320823,2003524447,list'n 2 ym music..elliott yamin's w8 4 u....i miss ds s0ng a lot! ,Tue Jun 02 06:41:24 PDT 2009
1383613,1383613,2052581267,@therealpharrell FUNNY ,Sat Jun 06 01:13:50 PDT 2009
47189,47189,1677579148,i think i saw just about everyone i love tonight. except Carroll!  BUT EVERYTHING ELSE WAS GREAT! whoops caps lock.,Sat May 02 02:51:02 PDT 2009
855826,855826,1573648818,@therealcharlie hahahaha. that's awesome ,Tue Apr 21 02:10:31 PDT 2009
1222102,1222102,1990247941,@becomingrachel yepooo ,Mon Jun 01 04:19:44 PDT 2009
287334,287334,1994183941,It's been rainin g in San Diego too  Now I am home after spending the night in the ER (Kidney Stones) OUCH!!!!!,Mon Jun 01 11:32:38 PDT 2009
690654,690654,2252066447,I finished my Pepsi  ,Sat Jun 20 05:21:49 PDT 2009
1158757,1158757,1979293138,At JBS now..kick off the updt and saw d heroes off 93-94 at warming up ready for action vs celeb/media team ,Sun May 31 02:25:40 PDT 2009
435846,435846,2065523101,i hate coursework  i hate tidying  blah ! :p,Sun Jun 07 08:46:13 PDT 2009
128997,128997,1835016327,"Can anyone tell me how to get to Sesame Street?  I went over the rainbow, through the woods...now I'm lost... ",Mon May 18 04:54:13 PDT 2009
116025,116025,1827363817,i have a headache ,Sun May 17 10:33:15 PDT 2009
736763,736763,2265079973,"trying to sleep  wells, was gonna but cbf'd now ",Sun Jun 21 05:44:14 PDT 2009
1065218,1065218,1964893801,"@carolinejjordan you shouldn't hateee it,your so pretty,you and sam are stunning sisters ..BELIVE IT - ITS TRUE  xx",Fri May 29 14:59:06 PDT 2009
1192188,1192188,1984036338,@mileycyrus that would be sick! To see u and lady gaga perform! ,Sun May 31 14:19:00 PDT 2009
325142,325142,2006961429,"bah, damned live feed is choking up during the new metal gear trailer ",Tue Jun 02 11:56:31 PDT 2009
866716,866716,1677658877,Chloe's party tpoday  v.excited ,Sat May 02 03:16:52 PDT 2009
1402103,1402103,2054657752,@yungreal88 thanks for following babe ,Sat Jun 06 07:49:28 PDT 2009
149075,149075,1883320650,@littlebead I'm SORRY.... It's been all over the media I thought the whole world knew.. I APOLOGIZE... ,Fri May 22 08:21:50 PDT 2009
32402,32402,1564248061,@PapareBoy everything about vista is a bitch... ,Mon Apr 20 02:32:12 PDT 2009
1235923,1235923,1992708123,mtv movie awards rocked it!  can't wait for new moon. taylor lautner shirtless&lt;3 what can be better than that?,Mon Jun 01 09:11:38 PDT 2009
1314794,1314794,2013949841,"@Kathryn17 I don't know you that well (yet), or do I? ",Wed Jun 03 00:01:53 PDT 2009
525134,525134,2193755590,@EmTeaCoffeeCup awww  im sad. but glad you are recovering quickly.,Tue Jun 16 08:53:16 PDT 2009
380500,380500,2052577390,Has just woke up and is already digging up... My little tobby is dead ,Sat Jun 06 01:12:58 PDT 2009
526585,526585,2194315854,twitter is not sending all received tweets to my phone  how do I find TwitterBerry??,Tue Jun 16 09:37:51 PDT 2009
8293,8293,1470147984,@capbyrne it's always the same!! ,Tue Apr 07 08:29:29 PDT 2009
43613,43613,1676582844,"...Everytime I want to go to sleep something stops me--first, Danny Zuko--and now, a fever--This cannot be happening before finals! ",Fri May 01 22:29:35 PDT 2009
1583145,1583145,2190398361,"@jordaaaannnn yes! and we can check out guys together    and dude. 1,5001 &gt; 2,315.",Tue Jun 16 02:36:57 PDT 2009
1384565,1384565,2052668356,"good morning! Amanda's treasury on FP, and I am there with my Petals  What a lovely suprise. Thank you Amanda!! xo",Sat Jun 06 01:33:43 PDT 2009
1359443,1359443,2048454484,"heading out soon to a cocktail reception, then in search of food, starving! i could eat wood, well not literally, but close ",Fri Jun 05 15:13:32 PDT 2009
1580294,1580294,2190046891,@shaundiviney funnnnnnnn! ,Tue Jun 16 01:36:58 PDT 2009
1233877,1233877,1992270599,@ShoshTrvls  You are more than welcome!    Enjoy!,Mon Jun 01 08:28:50 PDT 2009
1324397,1324397,2015006969,watching new my thing ,Wed Jun 03 03:24:35 PDT 2009
968442,968442,1827862462,Loves the fact if you type 'DarklightDave' into google all of the top results are for me ,Sun May 17 11:36:10 PDT 2009
1154796,1154796,1978953653,"@daysparkle ditto, don't be surprised if you get your present a couple months late ",Sun May 31 01:03:41 PDT 2009
1350185,1350185,2045458400,is bored.  Twenty-Five minutes left of class! My blog: http://www.madnesstheory.wordpress.com  ,Fri Jun 05 10:45:22 PDT 2009
87860,87860,1754628842,I love my sister more than words...she was DEF my other mom. I hate hearing her sad ,Sun May 10 06:54:02 PDT 2009
1270816,1270816,2000458891,snuggling with james &amp; falling asleep  why can't all of summer be like this?,Mon Jun 01 22:09:44 PDT 2009
1050421,1050421,1960696850,"@Spreiki I pray that is what happens for me. I started the detox over the weekdays, in hope that the weekend would be easier to handle! ",Fri May 29 08:22:05 PDT 2009
1021183,1021183,1882522851,Jody's mom is in town for the weekend! Off to enjoy the goodness Nashville has to offer ,Fri May 22 07:01:33 PDT 2009
1405179,1405179,2055151793,"@amigastu Saw the first &quot;pirates theme pub&quot; in Penzance today. Didn't go in... Well, it *was* 0745 ",Sat Jun 06 08:47:44 PDT 2009
1314854,1314854,2013961453,lookin at possible guitars! ,Wed Jun 03 00:03:45 PDT 2009
218984,218984,1976285362,@Boddingtons So now you left me!  ,Sat May 30 16:59:50 PDT 2009
308760,308760,2000761412,@chairmanlove whut? When? You shoulda said hi ,Mon Jun 01 22:53:49 PDT 2009
715757,715757,2259509186,WTF IM SOO SCARED  WORSTE MOVIE EVR ,Sat Jun 20 17:42:03 PDT 2009
1082127,1082127,1968664645,what an amazing night. night ,Fri May 29 21:55:56 PDT 2009
1516966,1516966,2175781526,@LeahJKelly Hi Honey you home in a little while? I need to test a liner if that's okay? ,Mon Jun 15 01:59:11 PDT 2009
359734,359734,2045942087,misses the boyf loads a wishes he wasnt in vegas ,Fri Jun 05 11:27:54 PDT 2009
1419005,1419005,2057887455,@jack_ono get yersellfff out with them ,Sat Jun 06 13:51:14 PDT 2009
243460,243460,1981550187,"@Metruis Hehehehe.  Stole the epic logo of epicness!  Also, too bad I missed the drawing, I was working ",Sun May 31 09:23:23 PDT 2009
360742,360742,2046524009,"guess what happened yesterday, i lost my phone with all my recent video interviews  everyone let's hope there's a good samaritan out there",Fri Jun 05 12:18:16 PDT 2009
916628,916628,1753347682,today was boring...harry potter ftw ,Sun May 10 01:11:55 PDT 2009
524847,524847,2193629420,@Hazeleyes536 no he's gotta go back today ,Tue Jun 16 08:43:03 PDT 2009
1124794,1124794,1974726290,@LeanneBennett my pleasure  thanks for sharing with me the good news too. much appreciated *Smiles* makde my heart smiled,Sat May 30 13:43:17 PDT 2009
503686,503686,2187916039,tired wanting to read the twilight saga eclipse book and twilight saga breaking dawn i have to wait till the sister is done  o well,Mon Jun 15 21:00:18 PDT 2009
1421396,1421396,2058314652,is all ready for her best friend to get here! Yay. ,Sat Jun 06 14:41:35 PDT 2009
913600,913600,1752646871,@cubbygraham I wanna come!!! How come u didn't invite me! ,Sat May 09 22:31:52 PDT 2009
901104,901104,1694165965,Star wars day! May the 4th be with you. ,Mon May 04 01:22:55 PDT 2009
1421498,1421498,2058331689,I love that I can request something healthy to eat from Noel and he doesn't tell me to lighten up ,Sat Jun 06 14:43:37 PDT 2009
184010,184010,1967568663,@jessie619 oh.  d's mad cuz I told him and he didn't know. Haha. Uhhh yay reason to go to sd!! Haha.,Fri May 29 19:49:18 PDT 2009
482525,482525,2180036719,Got caught in the rain! AHH! I got soaked ,Mon Jun 15 09:55:34 PDT 2009
1243081,1243081,1994457919,"the heat makes me tired, but thats ok. i have no hmework, so wat is there to complain about? ",Mon Jun 01 11:57:13 PDT 2009
306026,306026,2000131514,@thestuntdude i think ur worse than me w/ the gym. def if I was in LA i would be ur gym buddy. Im such a loner @ my gym ,Mon Jun 01 21:28:30 PDT 2009
1342797,1342797,2033644039,Now.....Edit ,Thu Jun 04 12:59:56 PDT 2009
1484384,1484384,2067663298,Having a great day.  I'm definately blessed to be where I am.  ,Sun Jun 07 12:44:31 PDT 2009
1193944,1193944,1984361837,@mileycyrus You shouldn't be nervous!!! You should be excited ,Sun May 31 14:57:35 PDT 2009
1434970,1434970,2060719255,i just took a quiz on seventeen.com and said i'm most like KEVIN JONAS! ,Sat Jun 06 19:26:44 PDT 2009
1495927,1495927,2070029231,@organizedhome keep them coming! Love them ,Sun Jun 07 16:58:29 PDT 2009
602148,602148,2221319043,I am near tears because I still have a fat lip and don't know why ,Thu Jun 18 05:09:13 PDT 2009
208648,208648,1973773742,"sOOOOOOOOO bOred -_- o_O  lOOOOOOOOOOng vacatiOns, I miss everyone :-{",Sat May 30 11:48:26 PDT 2009
911341,911341,1751919574,@bubzbeauty awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do! ,Sat May 09 20:36:09 PDT 2009
306495,306495,2000254237,@scedenomsw Insane how a plane can just fall out of the sky...so sad! ,Mon Jun 01 21:43:27 PDT 2009
2306,2306,1468349438,"@jonnyisgeek I cant watch, it sucks ",Tue Apr 07 01:07:44 PDT 2009
803394,803394,1468377778,@lizp02x Hahaha wow someone did they're research! Good girl  ps i hope we get to do that something so i'm hoping that someone says yes!,Tue Apr 07 01:18:03 PDT 2009
381534,381534,2052807664,"@graceblack I tried, it didnt work ",Sat Jun 06 02:06:02 PDT 2009
21211,21211,1557233186,"bk 2 school 2moz..  as usual, cramming in all hwk in 1 day...oops.  u would think i would have learnt by now - no chance.",Sun Apr 19 02:48:57 PDT 2009
491543,491543,2183866078,Dont get how to work this bastard ,Mon Jun 15 15:05:30 PDT 2009
1116895,1116895,1973329016,oo that body's like music to my earrr ,Sat May 30 10:56:21 PDT 2009
235737,235737,1979835683,@daijamae Hiya Hun!! Been great ta as been off on leave all week - not looking forward to going back to work tomorrow  How's you?,Sun May 31 04:41:58 PDT 2009
1495892,1495892,2070003092,@pinchmysalt thanks for the shout out! excited to finally dig in! ,Sun Jun 07 16:55:39 PDT 2009
1074800,1074800,1967042146,@monkberry we can do our homework together! instead of you just watching me do hebrew. it'll be interactive ,Fri May 29 18:52:05 PDT 2009
1259211,1259211,1998066832,"@makesthisfun Ahah yesss, the tree one. Thanks  LOL, YES, DUH, OF COURSE I'M STALKING YOU, WHAT ELSE WOULD I BE DOING?!",Mon Jun 01 17:56:15 PDT 2009
1330104,1330104,2015767923,"Stayed up all night working on @harpandlyre video, I finished btw  took me about 12hrs start-finish.i Hope you will like it @harpandjoseph",Wed Jun 03 05:28:21 PDT 2009
1529856,1529856,2177659478,Thanks @adamostrow I found &amp; reg to attend the webcast on 6/24 for maximising results w/engagement marketing ,Mon Jun 15 06:29:21 PDT 2009
1379516,1379516,2052139683,Ok I'm awake now  Morning / Evening y'all  ;-),Fri Jun 05 23:46:52 PDT 2009
1565771,1565771,2187620047,@cjrw good morning to you too  #sltc09. Note: this is real tweet not a futretweet!!,Mon Jun 15 20:33:04 PDT 2009
993826,993826,1835455931,Bright and Sunny ..it will be a great day....experiencing my Democracy bt makin this my final week of work ,Mon May 18 06:01:57 PDT 2009
246238,246238,1982197823,"I would like to get a autograph from Dannymcfly , but they dont go to Hungary.  Its so sad. ((((",Sun May 31 10:43:29 PDT 2009
941442,941442,1794232658,@MarvMilly Ook cool ;Yea ofcourse ima come thru!! ,Thu May 14 05:18:45 PDT 2009
383764,383764,2053260223,@rinism i woke up at 10.00 am in the late morning then slept at 5.00 am in the early morning ,Sat Jun 06 03:54:03 PDT 2009
873506,873506,1679419726,@AstronautOne  There's no such thing as carb overload. Also? Not still morning. ,Sat May 02 09:18:38 PDT 2009
258274,258274,1985150580,i'm gonna miss you guys! ,Sun May 31 16:32:03 PDT 2009
